,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,eps,eps_step,max_iter,random
19,0.05802920047348993,29.881264092883303,1.1906764280122795,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
20,0.05209570652091806,30.864766268044708,1.1664444294643037,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
21,0.04931017491769737,30.77975592351966,1.174587220484401,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
22,0.04235203449763021,34.54166232174089,1.3533929682542851,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
23,0.05830373460540451,28.84314614318157,1.1816797009188986,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
24,0.05495689979134448,29.370171666290517,1.1539602953002563,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
25,0.05010411980151526,32.14655136208752,1.2997137544190844,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
26,0.06885326014317324,26.40340851705784,1.0784054460116468,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
27,0.04839729992294932,31.799436027464544,1.3268320205067878,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
28,0.04484610301899676,33.466027311595965,1.25504804120868,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
29,0.05271706351978518,30.847239329873062,1.1827974029233272,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
30,0.10591691967588167,20.196817131227423,0.9206589007977871,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
31,0.08219753963648907,23.883809951966022,1.0385694959447378,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
32,0.051452532325827145,31.267533589440898,1.2392384414068067,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
33,0.04596083555799879,33.212203301323456,1.3216113930236624,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
34,0.05542873039408892,30.10522876763062,1.1848787867642414,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
35,0.048523257724864786,32.5946016458702,1.2976431010744678,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
36,0.06504079132558245,27.92678093996545,1.179305350529369,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
37,0.0672919468210987,26.132044810534083,1.0063496397761578,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
38,0.04966553401431326,31.648472118024916,1.2216174506531488,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
39,0.0859457409622818,22.565135127944803,0.952684670049118,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
40,0.04886270527543944,32.3231978285602,1.2840426322956746,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
41,0.0865050717925136,22.43406120680941,0.9554155101772487,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
42,0.07676033811007711,24.727717097385167,1.0301253635402259,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
43,0.059874578709230034,29.000050798477183,1.1830917047350604,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
44,0.053429170345954645,30.421520850750998,1.2311696050570182,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
45,0.05638276559792433,30.687230259674124,1.234272095152071,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
46,0.0670087549001254,27.535995007069168,1.1219881162945673,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
47,0.06114208702332241,28.501642870927245,1.1708152852976283,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
48,0.06530537393283821,27.13870085407247,1.1028350251583792,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
49,0.08224362991858533,23.234865137065206,1.0141239267391717,0.05873362532356313,0.19370412412201266,7,1087,461.8588340277772,50,50,2000,1.VOneBlock.Noise,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
0,0.09944566316724937,21.673945277617825,0.9441252508078681,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
1,0.08592533983348424,22.48421545573585,0.9724007715829242,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
2,0.12482832360450216,18.170893796889334,0.9087976270884605,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
3,0.08289425438784517,23.10247520369985,1.0461769251969926,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
4,0.07458160109727684,24.86553543369113,1.0623717791717597,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
5,0.09132461180996183,21.381890163599724,0.9475867748683586,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
6,0.10536795895958989,21.045338703912876,0.899833334993475,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
7,0.09538781413013314,20.840263528850542,0.919754467839722,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
8,0.14047667295899405,16.696392647273083,0.8479908716172159,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
9,0.09042158328022844,21.890208379890442,0.9620545620349751,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
10,0.11214954697690258,19.446220825853548,0.8582930795292957,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
11,0.13395140921711507,17.732315712719334,0.8669374410127648,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
12,0.08698205359282893,23.066981488035843,0.9915702442454585,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
13,0.08835845382137929,22.062770714924383,0.9184082577756582,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
14,0.11362835653417053,19.741244861672165,0.9416649241480103,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
15,0.10103600107182957,20.628931955290298,0.9210021809719399,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
16,0.0878581488036003,22.53587252617265,0.9852025731396192,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
17,0.11153753106814802,19.393075769360372,0.8987997929953182,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
18,0.05660449403630888,29.355963819019042,1.175032578991016,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
19,0.10240552913968899,21.7459644312115,1.0041403936391284,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
20,0.08808675698103885,22.80977795620559,1.0028050955271797,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
21,0.08088543789919335,24.0089710088531,1.0414788483819362,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
22,0.06798483481207912,26.656962448690752,1.0583388031619774,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
23,0.09845928052987787,20.829378124892926,0.945222641256191,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
24,0.09041397723737847,21.982255092291673,0.9489942929467521,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
25,0.09471115742501825,21.29508413809828,0.9593234623413301,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
26,0.12705653610178172,17.844774440146566,0.8511840049061864,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
27,0.08802203402589269,22.646257730350115,0.9665706082789861,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
28,0.0747122249766432,25.13296066195043,1.0241587713939884,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
29,0.12634450222649293,18.311111180664273,0.8983707879607369,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
30,0.14401994791649367,15.83939621483474,0.8256640303229557,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
31,0.12269705093069874,18.672043957544123,0.870031665384066,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
32,0.07737444460659289,24.79906311325667,1.0132640157066057,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
33,0.0661758429654946,27.029709212248182,1.1030367386447364,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
34,0.09836693471595159,19.952874394382775,0.930362710616442,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
35,0.07127391060688114,26.36189910921482,1.0318649868619494,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
36,0.11139785971539184,19.601593099012923,0.8883643913297389,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
37,0.1129378906315132,18.441433689704,0.8414075543304127,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
38,0.0808526490465812,24.512121877118258,1.0110741516886868,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
39,0.1506807647521197,16.447768032834286,0.9217969131023509,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
40,0.08214869949884658,24.19135640549892,1.0040763789245968,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
41,0.14875207774493512,15.553804106596242,0.8209385215122187,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
42,0.11247003149301621,19.343411052434313,0.8856032281269396,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
43,0.09536564913265372,20.898332267831073,0.9126238973999942,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
44,0.08605043412053547,22.119947049172158,0.9644676336026233,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
45,0.06453028099877138,27.17424426433443,1.0813251238082933,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
46,0.11440673286102711,18.681331309703527,0.9416483611431468,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
47,0.08436773319248006,22.881829419028822,0.9707617089501436,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
48,0.10211052907638805,20.915866960907568,0.9106058970883347,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
49,0.1551450089232319,16.094153069820514,0.8594781640094614,0.09486458534810475,0.10609031580561815,4,1047,417.25896024050917,50,50,2000,2.block1,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
0,0.33017791043342914,9.114054659805044,0.5289231315553228,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
1,0.3457932985170531,9.523888359546772,0.5543510010570443,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
2,0.6228794411170859,7.181147049752108,0.396935724470986,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
3,0.24693491618490174,10.692559021759735,0.6359030574923469,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
4,0.2881982369067176,9.951989976372225,0.5964383064718672,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
5,0.39562048312610343,8.82450071423927,0.5135839617391057,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
6,0.31981730544548065,9.370389139188225,0.5494734232217358,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
7,0.39508063493546713,8.64688397423179,0.583260547168888,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
8,0.5988379771070791,7.200746681332106,0.3673341010746768,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
9,0.39178562940219686,8.83898712178791,0.5518017727715434,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
10,0.4589094230822655,8.68629222810035,0.5649315793779334,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
11,0.4859789626103148,7.964178776959247,0.44976560614614153,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
12,0.30610158096719225,9.356592522166833,0.5846255097366693,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
13,0.3259610100436511,8.50548837776987,0.5687141308017544,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
14,0.5793349292912264,7.539647844281275,0.494730639823711,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
15,0.3259540820606258,8.91316390757005,0.5145271451529729,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
16,0.3682005016399305,8.661584043414864,0.5710609168085367,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
17,0.3868865326878039,8.72491655657358,0.5857680052180004,0.3444187726049007,0.06696184479236972,3,428,63.274709204529145,50,50,2000,3.block2,0,CIFAR_VOneResNet18,exemplar,0.03137254901960784,0.03137254901960784,1,False
